Clase;Lote;Fecha_de_Creacion;UMB;Centro;Desc_Centro;Almacen;Desc_Alm;Material;Desc_Mat;Vol_Util;Vol_Tran;Bloqueado;Jerarquia;Desc_Jer;Grpo_Art;Descrip_Grpo_Art;Clasedevaloracion;M3;STATUS;NRO_ENTREGA;POS_ENTREGA;FCH_CREACION;DEFECTO;ESP_REAL_MM;ANC_REAL_MM
RE_EGB;KA00449;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00468;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00467;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00466;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00465;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00464;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00463;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00462;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00461;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00460;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00459;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00458;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KA00450;20120529;M3;AR06;ManufacturaLomasColoradas;0100;Prod.Terminado;000000000000748531;FASCIA_NUDOICT30x188x5400E4EH3MUF;1.218;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.218;;;0;20120529.000;SD;;;
RE_EGB;KL34275;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748563;DAROICT18x42x5400H3D4B;1.465;0.000;0.000;REGBP0024900000350;AU23/32x<2;RE3335023;EGBAUP11/16x3_5/8;AR03;1.465;A;0802831403;10;20121224.000;SD;;;
RE_EGB;KL34276;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748563;DAROICT18x42x5400H3D4B;1.401;0.000;0.000;REGBP0024900000350;AU23/32x<2;RE3335023;EGBAUP11/16x3_5/8;AR03;1.401;A;0802831403;10;20121224.000;SD;;;
RE_EGB;KL34240;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748563;DAROICT18x42x5400H3D4B;1.529;0.000;0.000;REGBP0024900000350;AU23/32x<2;RE3335023;EGBAUP11/16x3_5/8;AR03;1.529;A;0802831403;10;20121224.000;SD;;;
RE_EGB;KL34239;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748563;DAROICT18x42x5400H3D4B;1.529;0.000;0.000;REGBP0024900000350;AU23/32x<2;RE3335023;EGBAUP11/16x3_5/8;AR03;1.529;A;0802831403;10;20121224.000;SD;;;
RE_EGB;KL34294;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748593;DAROICT18x138x5400H3D4B;1.465;0.000;0.000;REGBP0024900000362;AU23/32x5_5/8;RE3335041;EGBAUP11/16x5_5/8;AR03;1.465;A;0802831403;20;20121224.000;SD;;;
RE_EGB;KL34293;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748593;DAROICT18x138x5400H3D4B;1.367;0.000;0.000;REGBP0024900000362;AU23/32x5_5/8;RE3335041;EGBAUP11/16x5_5/8;AR03;1.367;A;0802831403;20;20121224.000;SD;;;
RE_EGB;KL34274;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748593;DAROICT18x138x5400H3D4B;1.563;0.000;0.000;REGBP0024900000362;AU23/32x5_5/8;RE3335041;EGBAUP11/16x5_5/8;AR03;1.563;A;0802831403;20;20121224.000;SD;;;
RE_EGB;KL34273;20121224;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748593;DAROICT18x138x5400H3D4B;1.563;0.000;0.000;REGBP0024900000362;AU23/32x5_5/8;RE3335041;EGBAUP11/16x5_5/8;AR03;1.563;A;0802831403;20;20121224.000;SD;;;
RE_EGB;KL32782;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32783;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32784;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32785;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32786;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32787;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32788;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32789;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32912;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32913;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32914;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32915;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32950;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32951;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32949;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32948;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32947;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32946;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32945;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32944;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802907223;10;20121214.000;SD;;;
RE_EGB;KL32923;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871962;50;20121214.000;SD;;;
RE_EGB;KL32922;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871962;50;20121214.000;SD;;;
RE_EGB;KL32921;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871962;50;20121214.000;SD;;;
RE_EGB;KL32920;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871962;50;20121214.000;SD;;;
RE_EGB;KL32919;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32918;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32917;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KL32916;20121214;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748613;FASCIA_NUDOICT30x188x4800E4EH3MUF;1.083;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.083;A;0802871973;60;20121214.000;SD;;;
RE_EGB;KH64309;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH64310;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH64311;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH64312;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH64317;20121122;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802871962;60;20121122.000;SD;;;
RE_EGB;KH64318;20121122;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802871962;60;20121122.000;SD;;;
RE_EGB;KH64319;20121122;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802871962;60;20121122.000;SD;;;
RE_EGB;KH64320;20121122;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802871962;60;20121122.000;SD;;;
RE_EGB;KH63989;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH63988;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH59400;20121207;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802898153;20;20121207.000;SD;;;
RE_EGB;KH59401;20121207;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802898153;20;20121207.000;SD;;;
RE_EGB;KH59402;20121207;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802898153;20;20121207.000;SD;;;
RE_EGB;KH59403;20121207;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802898153;20;20121207.000;SD;;;
RE_EGB;KH63986;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH63987;20121121;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748616;FASCIA_NUDOICT30x188x6000E4EH3MUF;1.354;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.354;A;0802885238;20;20121121.000;SD;;;
RE_EGB;KH64159;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64160;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64161;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64162;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64253;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.421;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.421;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64254;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64255;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KH64256;20121121;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802885348;10;20121121.000;SD;;;
RE_EGB;KL32275;20121212;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802898153;30;20121212.000;SD;;;
RE_EGB;KL32274;20121212;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802898153;30;20121212.000;SD;;;
RE_EGB;KL32272;20121212;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802898153;30;20121212.000;SD;;;
RE_EGB;KL32273;20121212;M3;AD03;BPTCholguán;0100;Prod.Terminado;000000000000748618;FASCIA_NUDOICT30x188x7200E4EH3MUF;1.624;0.000;0.000;REGBP0030600000467;AU5/4x7_5/8;RE3341086;EGBAUPND5/4x7_5/8;AR03;1.624;A;0802898153;30;20121212.000;SD;;;
RE_EGB;KF13506;20121012;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925578;000040;20121012.000;SD;;;
RE_EGB;KF13507;20121012;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925578;000040;20121012.000;SD;;;
RE_EGB;KF13509;20121012;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925578;000040;20121012.000;SD;;;
RE_EGB;KF13508;20121012;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925578;000040;20121012.000;SD;;;
RE_EGB;KH62937;20121116;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.029;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.029;A;0802925586;10;20121116.000;SD;;;
RE_EGB;KH62938;20121116;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925586;10;20121116.000;SD;;;
RE_EGB;KH62939;20121116;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925586;10;20121116.000;SD;;;
RE_EGB;KH62940;20121116;M3;AD06;SanVicente;0100;Prod.Terminado;000000000000748624;DAROICT30x188x4800H3F7MUF;1.083;0.000;0.000;REGBP0026300000467;AU5/4x7_5/8;RE3331086;EGBAUP5/4x7_5/8;AR03;1.083;A;0802925586;10;20121116.000;SD;;;
